id_artigo,loja,qtd_disponivel,distrito
180,"Estação Viana",22,"Viana do Castelo"
180,"Évora Plaza",20,Évora
180,"Fórum Algarve",1,Faro
180,"Fórum Aveiro",2,Aveiro
180,"Fórum Coimbra",2,Coimbra
180,"Gaia Shopping",31,Porto
180,"Leiria Shopping",14,Leiria
180,"Norte Shopping",29,Porto
180,"Nosso Shopping",0,"Vila Real"
180,"Palácio do Gelo",13,Viseu
180,"Santa Catarina",28,Porto
180,"Vasgo da Gama",21,Lisboa
181,Aeroporto,26,Lisboa
181,Amoreiras,5,Lisboa
181,"Braga Parque",4,Braga
181,"CC Setúbal",31,Setúbal
181,Colombo,5,Lisboa
181,"Estação Viana",29,"Viana do Castelo"
181,"Évora Plaza",21,Évora
181,"Fórum Algarve",31,Faro
181,"Fórum Aveiro",28,Aveiro
181,"Fórum Coimbra",20,Coimbra
181,"Gaia Shopping",22,Porto
181,"Leiria Shopping",7,Leiria
181,"Norte Shopping",8,Porto
181,"Nosso Shopping",0,"Vila Real"
181,"Palácio do Gelo",2,Viseu
181,"Santa Catarina",13,Porto
181,"Vasgo da Gama",27,Lisboa
182,Aeroporto,22,Lisboa
182,Amoreiras,8,Lisboa
182,"Braga Parque",28,Braga
182,"CC Setúbal",11,Setúbal
182,Colombo,18,Lisboa
182,"Estação Viana",21,"Viana do Castelo"
182,"Évora Plaza",14,Évora
182,"Fórum Algarve",0,Faro
182,"Fórum Aveiro",0,Aveiro
182,"Fórum Coimbra",26,Coimbra
182,"Gaia Shopping",14,Porto
182,"Leiria Shopping",0,Leiria
182,"Norte Shopping",0,Porto
182,"Nosso Shopping",14,"Vila Real"
182,"Palácio do Gelo",2,Viseu
182,"Santa Catarina",12,Porto
182,"Vasgo da Gama",25,Lisboa
183,Aeroporto,0,Lisboa
183,Amoreiras,11,Lisboa
183,"Braga Parque",0,Braga
183,"CC Setúbal",3,Setúbal
183,Colombo,16,Lisboa
183,"Estação Viana",26,"Viana do Castelo"
183,"Évora Plaza",31,Évora
183,"Fórum Algarve",8,Faro
183,"Fórum Aveiro",14,Aveiro
183,"Fórum Coimbra",0,Coimbra
183,"Gaia Shopping",3,Porto
183,"Leiria Shopping",4,Leiria
183,"Norte Shopping",13,Porto
183,"Nosso Shopping",6,"Vila Real"
183,"Palácio do Gelo",20,Viseu
183,"Santa Catarina",1,Porto
183,"Vasgo da Gama",16,Lisboa
184,Aeroporto,0,Lisboa
184,Amoreiras,2,Lisboa
184,"Braga Parque",29,Braga
184,"CC Setúbal",9,Setúbal
184,Colombo,0,Lisboa
184,"Estação Viana",9,"Viana do Castelo"
184,"Évora Plaza",0,Évora
184,"Fórum Algarve",13,Faro
184,"Fórum Aveiro",18,Aveiro
184,"Fórum Coimbra",31,Coimbra
184,"Gaia Shopping",16,Porto
184,"Leiria Shopping",12,Leiria
184,"Norte Shopping",0,Porto
184,"Nosso Shopping",0,"Vila Real"
184,"Palácio do Gelo",11,Viseu
184,"Santa Catarina",0,Porto
184,"Vasgo da Gama",0,Lisboa
185,Aeroporto,31,Lisboa
185,Amoreiras,20,Lisboa
185,"Braga Parque",14,Braga
185,"CC Setúbal",14,Setúbal
185,Colombo,1,Lisboa
185,"Estação Viana",28,"Viana do Castelo"
185,"Évora Plaza",19,Évora
185,"Fórum Algarve",16,Faro
185,"Fórum Aveiro",28,Aveiro
185,"Fórum Coimbra",14,Coimbra
185,"Gaia Shopping",31,Porto
185,"Leiria Shopping",25,Leiria
185,"Norte Shopping",0,Porto
185,"Nosso Shopping",7,"Vila Real"
185,"Palácio do Gelo",9,Viseu
185,"Santa Catarina",14,Porto
185,"Vasgo da Gama",1,Lisboa
186,Aeroporto,29,Lisboa
186,Amoreiras,21,Lisboa
186,"Braga Parque",0,Braga
186,"CC Setúbal",0,Setúbal
186,Colombo,27,Lisboa
186,"Estação Viana",26,"Viana do Castelo"
186,"Évora Plaza",14,Évora
186,"Fórum Algarve",14,Faro
186,"Fórum Aveiro",30,Aveiro
186,"Fórum Coimbra",0,Coimbra
186,"Gaia Shopping",7,Porto
186,"Leiria Shopping",26,Leiria
186,"Norte Shopping",0,Porto
186,"Nosso Shopping",0,"Vila Real"
186,"Palácio do Gelo",12,Viseu
186,"Santa Catarina",28,Porto
186,"Vasgo da Gama",23,Lisboa
187,Aeroporto,0,Lisboa
187,Amoreiras,1,Lisboa
187,"Braga Parque",12,Braga
187,"CC Setúbal",16,Setúbal
187,Colombo,12,Lisboa
187,"Estação Viana",23,"Viana do Castelo"
187,"Évora Plaza",22,Évora
187,"Fórum Algarve",8,Faro
187,"Fórum Aveiro",9,Aveiro
187,"Fórum Coimbra",5,Coimbra
187,"Gaia Shopping",14,Porto
187,"Leiria Shopping",0,Leiria
187,"Norte Shopping",3,Porto
187,"Nosso Shopping",23,"Vila Real"
187,"Palácio do Gelo",22,Viseu
187,"Santa Catarina",12,Porto
187,"Vasgo da Gama",14,Lisboa
188,Aeroporto,14,Lisboa
188,Amoreiras,13,Lisboa
188,"Braga Parque",17,Braga
188,"CC Setúbal",24,Setúbal
188,Colombo,14,Lisboa
188,"Estação Viana",14,"Viana do Castelo"
188,"Évora Plaza",27,Évora
188,"Fórum Algarve",0,Faro
188,"Fórum Aveiro",1,Aveiro
188,"Fórum Coimbra",16,Coimbra
188,"Gaia Shopping",9,Porto
188,"Leiria Shopping",25,Leiria
188,"Norte Shopping",17,Porto
188,"Nosso Shopping",5,"Vila Real"
188,"Palácio do Gelo",28,Viseu
188,"Santa Catarina",25,Porto
188,"Vasgo da Gama",16,Lisboa
189,Aeroporto,15,Lisboa
189,Amoreiras,6,Lisboa
189,"Braga Parque",4,Braga
189,"CC Setúbal",5,Setúbal
189,Colombo,4,Lisboa
189,"Estação Viana",12,"Viana do Castelo"
189,"Évora Plaza",14,Évora
189,"Fórum Algarve",13,Faro
189,"Fórum Aveiro",21,Aveiro
189,"Fórum Coimbra",18,Coimbra
189,"Gaia Shopping",31,Porto
189,"Leiria Shopping",9,Leiria
189,"Norte Shopping",6,Porto
189,"Nosso Shopping",18,"Vila Real"
189,"Palácio do Gelo",7,Viseu
189,"Santa Catarina",19,Porto
189,"Vasgo da Gama",19,Lisboa
190,Aeroporto,0,Lisboa
190,Amoreiras,29,Lisboa
190,"Braga Parque",15,Braga
190,"CC Setúbal",16,Setúbal
190,Colombo,20,Lisboa
190,"Estação Viana",0,"Viana do Castelo"
190,"Évora Plaza",3,Évora
190,"Fórum Algarve",1,Faro
190,"Fórum Aveiro",21,Aveiro
190,"Fórum Coimbra",27,Coimbra
190,"Gaia Shopping",11,Porto
190,"Leiria Shopping",31,Leiria
190,"Norte Shopping",2,Porto
190,"Nosso Shopping",9,"Vila Real"
190,"Palácio do Gelo",3,Viseu
190,"Santa Catarina",13,Porto
190,"Vasgo da Gama",4,Lisboa
191,Aeroporto,14,Lisboa
191,Amoreiras,4,Lisboa
191,"Braga Parque",6,Braga
191,"CC Setúbal",15,Setúbal
191,Colombo,10,Lisboa
191,"Estação Viana",15,"Viana do Castelo"
191,"Évora Plaza",11,Évora
191,"Fórum Algarve",17,Faro
191,"Fórum Aveiro",31,Aveiro
191,"Fórum Coimbra",27,Coimbra
191,"Gaia Shopping",0,Porto
191,"Leiria Shopping",28,Leiria
191,"Norte Shopping",14,Porto
191,"Nosso Shopping",31,"Vila Real"
191,"Palácio do Gelo",3,Viseu
191,"Santa Catarina",25,Porto
191,"Vasgo da Gama",1,Lisboa
192,Aeroporto,8,Lisboa
192,Amoreiras,28,Lisboa
192,"Braga Parque",9,Braga
192,"CC Setúbal",14,Setúbal
192,Colombo,5,Lisboa
192,"Estação Viana",30,"Viana do Castelo"
192,"Évora Plaza",17,Évora
192,"Fórum Algarve",12,Faro
192,"Fórum Aveiro",18,Aveiro
192,"Fórum Coimbra",14,Coimbra
192,"Gaia Shopping",11,Porto
192,"Leiria Shopping",17,Leiria
192,"Norte Shopping",7,Porto
192,"Nosso Shopping",30,"Vila Real"
192,"Palácio do Gelo",31,Viseu
192,"Santa Catarina",0,Porto
192,"Vasgo da Gama",0,Lisboa
193,Aeroporto,21,Lisboa
193,Amoreiras,5,Lisboa
193,"Braga Parque",17,Braga
193,"CC Setúbal",14,Setúbal
193,Colombo,5,Lisboa
193,"Estação Viana",23,"Viana do Castelo"
193,"Évora Plaza",0,Évora
193,"Fórum Algarve",0,Faro
193,"Fórum Aveiro",23,Aveiro
193,"Fórum Coimbra",5,Coimbra
193,"Gaia Shopping",2,Porto
193,"Leiria Shopping",26,Leiria
193,"Norte Shopping",6,Porto
193,"Nosso Shopping",27,"Vila Real"
193,"Palácio do Gelo",28,Viseu
193,"Santa Catarina",9,Porto
193,"Vasgo da Gama",26,Lisboa
194,Aeroporto,19,Lisboa
194,Amoreiras,2,Lisboa
194,"Braga Parque",11,Braga
194,"CC Setúbal",20,Setúbal
194,Colombo,20,Lisboa
194,"Estação Viana",25,"Viana do Castelo"
194,"Évora Plaza",27,Évora
194,"Fórum Algarve",0,Faro
194,"Fórum Aveiro",7,Aveiro
194,"Fórum Coimbra",26,Coimbra
194,"Gaia Shopping",4,Porto
194,"Leiria Shopping",27,Leiria
194,"Norte Shopping",28,Porto
194,"Nosso Shopping",27,"Vila Real"
194,"Palácio do Gelo",27,Viseu
194,"Santa Catarina",18,Porto
194,"Vasgo da Gama",31,Lisboa
195,Aeroporto,6,Lisboa
195,Amoreiras,18,Lisboa
195,"Braga Parque",13,Braga
195,"CC Setúbal",1,Setúbal
195,Colombo,11,Lisboa
195,"Estação Viana",12,"Viana do Castelo"
195,"Évora Plaza",0,Évora
195,"Fórum Algarve",31,Faro
195,"Fórum Aveiro",30,Aveiro
195,"Fórum Coimbra",1,Coimbra
195,"Gaia Shopping",8,Porto
195,"Leiria Shopping",4,Leiria
195,"Norte Shopping",23,Porto
195,"Nosso Shopping",29,"Vila Real"
195,"Palácio do Gelo",10,Viseu
195,"Santa Catarina",21,Porto
195,"Vasgo da Gama",0,Lisboa
196,Aeroporto,0,Lisboa
196,Amoreiras,23,Lisboa
196,"Braga Parque",30,Braga
196,"CC Setúbal",11,Setúbal
196,Colombo,19,Lisboa
196,"Estação Viana",19,"Viana do Castelo"
196,"Évora Plaza",14,Évora
196,"Fórum Algarve",30,Faro
196,"Fórum Aveiro",30,Aveiro
196,"Fórum Coimbra",16,Coimbra
196,"Gaia Shopping",4,Porto
196,"Leiria Shopping",27,Leiria
196,"Norte Shopping",7,Porto
196,"Nosso Shopping",1,"Vila Real"
196,"Palácio do Gelo",1,Viseu
196,"Santa Catarina",8,Porto
196,"Vasgo da Gama",24,Lisboa
197,Aeroporto,21,Lisboa
197,Amoreiras,0,Lisboa
197,"Braga Parque",6,Braga
197,"CC Setúbal",22,Setúbal
197,Colombo,14,Lisboa
197,"Estação Viana",13,"Viana do Castelo"
197,"Évora Plaza",21,Évora
197,"Fórum Algarve",0,Faro
197,"Fórum Aveiro",19,Aveiro
197,"Fórum Coimbra",3,Coimbra
197,"Gaia Shopping",30,Porto
197,"Leiria Shopping",14,Leiria
197,"Norte Shopping",12,Porto
197,"Nosso Shopping",26,"Vila Real"
197,"Palácio do Gelo",5,Viseu
197,"Santa Catarina",11,Porto
197,"Vasgo da Gama",31,Lisboa
198,Aeroporto,14,Lisboa
198,Amoreiras,11,Lisboa
198,"Braga Parque",15,Braga
198,"CC Setúbal",15,Setúbal
198,Colombo,4,Lisboa
198,"Estação Viana",19,"Viana do Castelo"
198,"Évora Plaza",0,Évora
198,"Fórum Algarve",22,Faro
198,"Fórum Aveiro",24,Aveiro
198,"Fórum Coimbra",21,Coimbra
198,"Gaia Shopping",29,Porto
198,"Leiria Shopping",2,Leiria
198,"Norte Shopping",7,Porto
198,"Nosso Shopping",2,"Vila Real"
198,"Palácio do Gelo",26,Viseu
198,"Santa Catarina",11,Porto
198,"Vasgo da Gama",10,Lisboa
199,Aeroporto,0,Lisboa
199,Amoreiras,21,Lisboa
199,"Braga Parque",25,Braga
199,"CC Setúbal",14,Setúbal
199,Colombo,17,Lisboa
199,"Estação Viana",23,"Viana do Castelo"
199,"Évora Plaza",21,Évora
199,"Fórum Algarve",31,Faro
199,"Fórum Aveiro",6,Aveiro
199,"Fórum Coimbra",2,Coimbra
199,"Gaia Shopping",0,Porto
199,"Leiria Shopping",23,Leiria
199,"Norte Shopping",0,Porto
199,"Nosso Shopping",3,"Vila Real"
199,"Palácio do Gelo",4,Viseu
199,"Santa Catarina",7,Porto
199,"Vasgo da Gama",10,Lisboa
200,Aeroporto,0,Lisboa
200,Amoreiras,29,Lisboa
200,"Braga Parque",2,Braga
200,"CC Setúbal",16,Setúbal
200,Colombo,0,Lisboa
200,"Estação Viana",20,"Viana do Castelo"
200,"Évora Plaza",11,Évora
200,"Fórum Algarve",0,Faro
200,"Fórum Aveiro",16,Aveiro
200,"Fórum Coimbra",0,Coimbra
200,"Gaia Shopping",9,Porto
200,"Leiria Shopping",0,Leiria
200,"Norte Shopping",14,Porto
200,"Nosso Shopping",31,"Vila Real"
200,"Palácio do Gelo",13,Viseu
200,"Santa Catarina",16,Porto
200,"Vasgo da Gama",26,Lisboa
201,Aeroporto,0,Lisboa
201,Amoreiras,15,Lisboa
201,"Braga Parque",31,Braga
201,"CC Setúbal",29,Setúbal
201,Colombo,5,Lisboa
201,"Estação Viana",27,"Viana do Castelo"
201,"Évora Plaza",17,Évora
201,"Fórum Algarve",12,Faro
201,"Fórum Aveiro",5,Aveiro
201,"Fórum Coimbra",13,Coimbra
201,"Gaia Shopping",6,Porto
201,"Leiria Shopping",14,Leiria
201,"Norte Shopping",18,Porto
201,"Nosso Shopping",28,"Vila Real"
201,"Palácio do Gelo",13,Viseu
201,"Santa Catarina",4,Porto
201,"Vasgo da Gama",31,Lisboa
202,Aeroporto,17,Lisboa
202,Amoreiras,26,Lisboa
202,"Braga Parque",19,Braga
202,"CC Setúbal",0,Setúbal
202,Colombo,14,Lisboa
202,"Estação Viana",0,"Viana do Castelo"
202,"Évora Plaza",0,Évora
202,"Fórum Algarve",8,Faro
202,"Fórum Aveiro",3,Aveiro
202,"Fórum Coimbra",25,Coimbra
202,"Gaia Shopping",10,Porto
202,"Leiria Shopping",6,Leiria
202,"Norte Shopping",27,Porto
202,"Nosso Shopping",14,"Vila Real"
202,"Palácio do Gelo",7,Viseu
202,"Santa Catarina",22,Porto
202,"Vasgo da Gama",31,Lisboa
203,Aeroporto,4,Lisboa
203,Amoreiras,10,Lisboa
203,"Braga Parque",8,Braga
203,"CC Setúbal",24,Setúbal
203,Colombo,14,Lisboa
203,"Estação Viana",12,"Viana do Castelo"
203,"Évora Plaza",16,Évora
203,"Fórum Algarve",23,Faro
203,"Fórum Aveiro",21,Aveiro
203,"Fórum Coimbra",6,Coimbra
203,"Gaia Shopping",21,Porto
203,"Leiria Shopping",24,Leiria
203,"Norte Shopping",11,Porto
203,"Nosso Shopping",1,"Vila Real"
203,"Palácio do Gelo",18,Viseu
203,"Santa Catarina",0,Porto
203,"Vasgo da Gama",21,Lisboa
204,Aeroporto,23,Lisboa
204,Amoreiras,0,Lisboa
204,"Braga Parque",11,Braga
204,"CC Setúbal",11,Setúbal
204,Colombo,27,Lisboa
204,"Estação Viana",17,"Viana do Castelo"
204,"Évora Plaza",0,Évora
204,"Fórum Algarve",11,Faro
204,"Fórum Aveiro",26,Aveiro
204,"Fórum Coimbra",17,Coimbra
204,"Gaia Shopping",5,Porto
204,"Leiria Shopping",5,Leiria
204,"Norte Shopping",18,Porto
204,"Nosso Shopping",23,"Vila Real"
204,"Palácio do Gelo",11,Viseu
204,"Santa Catarina",25,Porto
204,"Vasgo da Gama",17,Lisboa
205,Aeroporto,12,Lisboa
205,Amoreiras,14,Lisboa
205,"Braga Parque",15,Braga
205,"CC Setúbal",21,Setúbal
205,Colombo,4,Lisboa
205,"Estação Viana",1,"Viana do Castelo"
205,"Évora Plaza",14,Évora
205,"Fórum Algarve",8,Faro
205,"Fórum Aveiro",15,Aveiro
205,"Fórum Coimbra",29,Coimbra
205,"Gaia Shopping",13,Porto
205,"Leiria Shopping",13,Leiria
205,"Norte Shopping",0,Porto
205,"Nosso Shopping",25,"Vila Real"
205,"Palácio do Gelo",10,Viseu
205,"Santa Catarina",2,Porto
205,"Vasgo da Gama",4,Lisboa
206,Aeroporto,30,Lisboa
206,Amoreiras,23,Lisboa
206,"Braga Parque",14,Braga
206,"CC Setúbal",16,Setúbal
206,Colombo,4,Lisboa
206,"Estação Viana",3,"Viana do Castelo"
206,"Évora Plaza",17,Évora
206,"Fórum Algarve",5,Faro
206,"Fórum Aveiro",27,Aveiro
206,"Fórum Coimbra",1,Coimbra
206,"Gaia Shopping",14,Porto
206,"Leiria Shopping",11,Leiria
206,"Norte Shopping",13,Porto
206,"Nosso Shopping",10,"Vila Real"
206,"Palácio do Gelo",6,Viseu
206,"Santa Catarina",11,Porto
206,"Vasgo da Gama",5,Lisboa
207,Aeroporto,28,Lisboa
207,Amoreiras,21,Lisboa
207,"Braga Parque",0,Braga
207,"CC Setúbal",24,Setúbal
207,Colombo,7,Lisboa
207,"Estação Viana",7,"Viana do Castelo"
207,"Évora Plaza",14,Évora
207,"Fórum Algarve",5,Faro
207,"Fórum Aveiro",27,Aveiro
207,"Fórum Coimbra",21,Coimbra
207,"Gaia Shopping",0,Porto
207,"Leiria Shopping",4,Leiria
207,"Norte Shopping",24,Porto
207,"Nosso Shopping",6,"Vila Real"
207,"Palácio do Gelo",18,Viseu
207,"Santa Catarina",29,Porto
207,"Vasgo da Gama",16,Lisboa
208,Aeroporto,28,Lisboa
208,Amoreiras,23,Lisboa
208,"Braga Parque",16,Braga
208,"CC Setúbal",28,Setúbal
208,Colombo,27,Lisboa
208,"Estação Viana",14,"Viana do Castelo"
208,"Évora Plaza",0,Évora
208,"Fórum Algarve",0,Faro
208,"Fórum Aveiro",13,Aveiro
208,"Fórum Coimbra",18,Coimbra
208,"Gaia Shopping",18,Porto
208,"Leiria Shopping",3,Leiria
208,"Norte Shopping",16,Porto
208,"Nosso Shopping",31,"Vila Real"
208,"Palácio do Gelo",25,Viseu
208,"Santa Catarina",16,Porto
208,"Vasgo da Gama",0,Lisboa
209,Aeroporto,28,Lisboa
209,Amoreiras,20,Lisboa
209,"Braga Parque",1,Braga
209,"CC Setúbal",17,Setúbal
209,Colombo,22,Lisboa
209,"Estação Viana",10,"Viana do Castelo"
209,"Évora Plaza",15,Évora
209,"Fórum Algarve",0,Faro
209,"Fórum Aveiro",0,Aveiro
209,"Fórum Coimbra",23,Coimbra
209,"Gaia Shopping",29,Porto
209,"Leiria Shopping",0,Leiria
209,"Norte Shopping",18,Porto
209,"Nosso Shopping",29,"Vila Real"
209,"Palácio do Gelo",0,Viseu
209,"Santa Catarina",23,Porto
209,"Vasgo da Gama",12,Lisboa
210,Aeroporto,30,Lisboa
210,Amoreiras,14,Lisboa
210,"Braga Parque",26,Braga
210,"CC Setúbal",30,Setúbal
210,Colombo,3,Lisboa
210,"Estação Viana",11,"Viana do Castelo"
210,"Évora Plaza",11,Évora
210,"Fórum Algarve",0,Faro
210,"Fórum Aveiro",0,Aveiro
210,"Fórum Coimbra",3,Coimbra
210,"Gaia Shopping",28,Porto
210,"Leiria Shopping",31,Leiria
210,"Norte Shopping",5,Porto
210,"Nosso Shopping",18,"Vila Real"
210,"Palácio do Gelo",20,Viseu
210,"Santa Catarina",0,Porto
210,"Vasgo da Gama",0,Lisboa
211,Aeroporto,24,Lisboa
211,Amoreiras,0,Lisboa
211,"Braga Parque",18,Braga
211,"CC Setúbal",5,Setúbal
211,Colombo,27,Lisboa
211,"Estação Viana",12,"Viana do Castelo"
211,"Évora Plaza",19,Évora
211,"Fórum Algarve",12,Faro
211,"Fórum Aveiro",9,Aveiro
211,"Fórum Coimbra",30,Coimbra
211,"Gaia Shopping",4,Porto
211,"Leiria Shopping",27,Leiria
211,"Norte Shopping",11,Porto
211,"Nosso Shopping",3,"Vila Real"
211,"Palácio do Gelo",0,Viseu
211,"Santa Catarina",26,Porto
211,"Vasgo da Gama",0,Lisboa
212,Aeroporto,0,Lisboa
212,Amoreiras,8,Lisboa
212,"Braga Parque",29,Braga
212,"CC Setúbal",22,Setúbal
212,Colombo,0,Lisboa
212,"Estação Viana",7,"Viana do Castelo"
212,"Évora Plaza",9,Évora
212,"Fórum Algarve",8,Faro
212,"Fórum Aveiro",29,Aveiro
212,"Fórum Coimbra",0,Coimbra
212,"Gaia Shopping",0,Porto
212,"Leiria Shopping",0,Leiria
212,"Norte Shopping",0,Porto
212,"Nosso Shopping",8,"Vila Real"
212,"Palácio do Gelo",2,Viseu
212,"Santa Catarina",26,Porto
212,"Vasgo da Gama",4,Lisboa
213,Aeroporto,29,Lisboa
213,Amoreiras,3,Lisboa
213,"Braga Parque",14,Braga
213,"CC Setúbal",8,Setúbal
213,Colombo,6,Lisboa
213,"Estação Viana",13,"Viana do Castelo"
213,"Évora Plaza",0,Évora
213,"Fórum Algarve",15,Faro
213,"Fórum Aveiro",20,Aveiro
213,"Fórum Coimbra",30,Coimbra
213,"Gaia Shopping",1,Porto
213,"Leiria Shopping",26,Leiria
213,"Norte Shopping",25,Porto
213,"Nosso Shopping",7,"Vila Real"
213,"Palácio do Gelo",29,Viseu
213,"Santa Catarina",26,Porto
213,"Vasgo da Gama",9,Lisboa
214,Aeroporto,0,Lisboa
214,Amoreiras,9,Lisboa
214,"Braga Parque",8,Braga
214,"CC Setúbal",31,Setúbal
214,Colombo,0,Lisboa
214,"Estação Viana",5,"Viana do Castelo"
214,"Évora Plaza",16,Évora
214,"Fórum Algarve",16,Faro
214,"Fórum Aveiro",5,Aveiro
214,"Fórum Coimbra",0,Coimbra
214,"Gaia Shopping",31,Porto
214,"Leiria Shopping",4,Leiria
214,"Norte Shopping",8,Porto
214,"Nosso Shopping",24,"Vila Real"
214,"Palácio do Gelo",26,Viseu
214,"Santa Catarina",21,Porto
214,"Vasgo da Gama",0,Lisboa
215,Aeroporto,17,Lisboa
215,Amoreiras,11,Lisboa
215,"Braga Parque",21,Braga
215,"CC Setúbal",0,Setúbal
215,Colombo,24,Lisboa
215,"Estação Viana",13,"Viana do Castelo"
215,"Évora Plaza",11,Évora
215,"Fórum Algarve",23,Faro
215,"Fórum Aveiro",0,Aveiro
215,"Fórum Coimbra",12,Coimbra
215,"Gaia Shopping",11,Porto
215,"Leiria Shopping",16,Leiria
215,"Norte Shopping",28,Porto
215,"Nosso Shopping",11,"Vila Real"
215,"Palácio do Gelo",15,Viseu
215,"Santa Catarina",8,Porto
215,"Vasgo da Gama",14,Lisboa
216,Aeroporto,14,Lisboa
216,Amoreiras,21,Lisboa
216,"Braga Parque",0,Braga
216,"CC Setúbal",0,Setúbal
216,Colombo,9,Lisboa
216,"Estação Viana",14,"Viana do Castelo"
216,"Évora Plaza",20,Évora
216,"Fórum Algarve",25,Faro
216,"Fórum Aveiro",10,Aveiro
216,"Fórum Coimbra",18,Coimbra
216,"Gaia Shopping",27,Porto
216,"Leiria Shopping",29,Leiria
216,"Norte Shopping",12,Porto
216,"Nosso Shopping",6,"Vila Real"
216,"Palácio do Gelo",1,Viseu
216,"Santa Catarina",5,Porto
216,"Vasgo da Gama",0,Lisboa
217,Aeroporto,15,Lisboa
217,Amoreiras,0,Lisboa
217,"Braga Parque",10,Braga
217,"CC Setúbal",26,Setúbal
217,Colombo,22,Lisboa
217,"Estação Viana",26,"Viana do Castelo"
217,"Évora Plaza",11,Évora
217,"Fórum Algarve",17,Faro
217,"Fórum Aveiro",8,Aveiro
217,"Fórum Coimbra",15,Coimbra
217,"Gaia Shopping",12,Porto
217,"Leiria Shopping",2,Leiria
217,"Norte Shopping",7,Porto
217,"Nosso Shopping",8,"Vila Real"
217,"Palácio do Gelo",31,Viseu
217,"Santa Catarina",14,Porto
217,"Vasgo da Gama",20,Lisboa
218,Aeroporto,26,Lisboa
218,Amoreiras,17,Lisboa
218,"Braga Parque",8,Braga
218,"CC Setúbal",11,Setúbal
218,Colombo,3,Lisboa
218,"Estação Viana",4,"Viana do Castelo"
218,"Évora Plaza",10,Évora
218,"Fórum Algarve",20,Faro
218,"Fórum Aveiro",31,Aveiro
218,"Fórum Coimbra",0,Coimbra
218,"Gaia Shopping",7,Porto
218,"Leiria Shopping",21,Leiria
218,"Norte Shopping",20,Porto
218,"Nosso Shopping",6,"Vila Real"
218,"Palácio do Gelo",15,Viseu
218,"Santa Catarina",17,Porto
218,"Vasgo da Gama",4,Lisboa
219,Aeroporto,25,Lisboa
219,Amoreiras,17,Lisboa
219,"Braga Parque",8,Braga
219,"CC Setúbal",10,Setúbal
219,Colombo,18,Lisboa
219,"Estação Viana",0,"Viana do Castelo"
219,"Évora Plaza",19,Évora
219,"Fórum Algarve",5,Faro
219,"Fórum Aveiro",20,Aveiro
219,"Fórum Coimbra",24,Coimbra
219,"Gaia Shopping",0,Porto
219,"Leiria Shopping",15,Leiria
219,"Norte Shopping",19,Porto
219,"Nosso Shopping",29,"Vila Real"
219,"Palácio do Gelo",28,Viseu
219,"Santa Catarina",0,Porto
219,"Vasgo da Gama",14,Lisboa
220,Aeroporto,14,Lisboa
220,Amoreiras,23,Lisboa
220,"Braga Parque",4,Braga
220,"CC Setúbal",18,Setúbal
220,Colombo,24,Lisboa
220,"Estação Viana",17,"Viana do Castelo"
220,"Évora Plaza",26,Évora
220,"Fórum Algarve",17,Faro
220,"Fórum Aveiro",0,Aveiro
220,"Fórum Coimbra",17,Coimbra
220,"Gaia Shopping",7,Porto
220,"Leiria Shopping",5,Leiria
220,"Norte Shopping",7,Porto
220,"Nosso Shopping",13,"Vila Real"
220,"Palácio do Gelo",14,Viseu
220,"Santa Catarina",14,Porto
220,"Vasgo da Gama",5,Lisboa
221,Aeroporto,0,Lisboa
221,Amoreiras,9,Lisboa
221,"Braga Parque",11,Braga
221,"CC Setúbal",3,Setúbal
221,Colombo,30,Lisboa
221,"Estação Viana",0,"Viana do Castelo"
221,"Évora Plaza",14,Évora
221,"Fórum Algarve",4,Faro
221,"Fórum Aveiro",8,Aveiro
221,"Fórum Coimbra",14,Coimbra
221,"Gaia Shopping",14,Porto
221,"Leiria Shopping",11,Leiria
221,"Norte Shopping",14,Porto
221,"Nosso Shopping",17,"Vila Real"
221,"Palácio do Gelo",1,Viseu
221,"Santa Catarina",0,Porto
221,"Vasgo da Gama",5,Lisboa
222,Aeroporto,19,Lisboa
222,Amoreiras,20,Lisboa
222,"Braga Parque",7,Braga
222,"CC Setúbal",14,Setúbal
222,Colombo,0,Lisboa
222,"Estação Viana",20,"Viana do Castelo"
222,"Évora Plaza",9,Évora
222,"Fórum Algarve",7,Faro
222,"Fórum Aveiro",3,Aveiro
222,"Fórum Coimbra",14,Coimbra
222,"Gaia Shopping",0,Porto
222,"Leiria Shopping",26,Leiria
222,"Norte Shopping",15,Porto
222,"Nosso Shopping",30,"Vila Real"
222,"Palácio do Gelo",4,Viseu
222,"Santa Catarina",10,Porto
222,"Vasgo da Gama",25,Lisboa
223,Aeroporto,0,Lisboa
223,Amoreiras,4,Lisboa
223,"Braga Parque",21,Braga
223,"CC Setúbal",2,Setúbal
223,Colombo,0,Lisboa
223,"Estação Viana",0,"Viana do Castelo"
223,"Évora Plaza",17,Évora
223,"Fórum Algarve",19,Faro
223,"Fórum Aveiro",0,Aveiro
223,"Fórum Coimbra",19,Coimbra
223,"Gaia Shopping",18,Porto
223,"Leiria Shopping",11,Leiria
223,"Norte Shopping",4,Porto
223,"Nosso Shopping",16,"Vila Real"
223,"Palácio do Gelo",19,Viseu
223,"Santa Catarina",0,Porto
223,"Vasgo da Gama",7,Lisboa
224,Aeroporto,0,Lisboa
224,Amoreiras,24,Lisboa
224,"Braga Parque",0,Braga
224,"CC Setúbal",10,Setúbal
